year,fips,month,temp
1905,04013,Nov,58.6
1906,04013,Nov,56.2
1907,04013,Nov,59.5
1908,04013,Nov,60.8
1909,04013,Nov,58.7
1910,04013,Nov,60.3
1911,04013,Nov,57.2
1912,04013,Nov,58.9
1913,04013,Nov,61.2
1914,04013,Nov,63.8
1915,04013,Nov,58.1
1916,04013,Nov,55.7
1917,04013,Nov,61.1
1918,04013,Nov,56.7
1919,04013,Nov,56.6
1920,04013,Nov,57.9
1921,04013,Nov,59.8
1922,04013,Nov,54.3
1923,04013,Nov,58.4
1924,04013,Nov,59.6
1925,04013,Nov,56.8
1926,04013,Nov,60
1927,04013,Nov,62.2
1928,04013,Nov,58.9
1929,04013,Nov,56.2
1930,04013,Nov,58.4
1931,04013,Nov,55.8
1932,04013,Nov,61.2
1933,04013,Nov,61.2
1934,04013,Nov,60
1935,04013,Nov,55.6
1936,04013,Nov,59.4
1937,04013,Nov,60
1938,04013,Nov,54.2
1939,04013,Nov,62.6
1940,04013,Nov,56.7
1941,04013,Nov,60.2
1942,04013,Nov,61.8
1943,04013,Nov,60
1944,04013,Nov,56.1
1945,04013,Nov,57.8
1946,04013,Nov,54.2
1947,04013,Nov,54.1
1948,04013,Nov,54.3
1949,04013,Nov,64
1950,04013,Nov,63.1
1951,04013,Nov,58
1952,04013,Nov,55.9
1953,04013,Nov,60.8
1954,04013,Nov,62.7
1955,04013,Nov,58.6
1956,04013,Nov,57.2
1957,04013,Nov,55
1958,04013,Nov,59.2
1959,04013,Nov,60.2
1960,04013,Nov,59.7
1961,04013,Nov,56
1962,04013,Nov,63
1963,04013,Nov,60.2
1964,04013,Nov,55.4
1965,04013,Nov,62.3
1966,04013,Nov,60.9
1967,04013,Nov,63.1
1968,04013,Nov,59.2
1969,04013,Nov,60.2
1970,04013,Nov,60
1971,04013,Nov,57.5
1972,04013,Nov,54.8
1973,04013,Nov,58.4
1974,04013,Nov,58.8
1975,04013,Nov,58.7
1976,04013,Nov,60.3
1977,04013,Nov,62.2
1978,04013,Nov,58.8
1979,04013,Nov,56.8
1980,04013,Nov,60.9
1981,04013,Nov,62.1
1982,04013,Nov,58.2
1983,04013,Nov,59
1984,04013,Nov,58.2
1985,04013,Nov,58
1986,04013,Nov,60
1987,04013,Nov,58.8
1988,04013,Nov,59.8
1989,04013,Nov,61.7
1990,04013,Nov,61.1
1991,04013,Nov,59.5
1992,04013,Nov,56.2
1993,04013,Nov,57.5
1994,04013,Nov,55.5
1995,04013,Nov,64.9
1996,04013,Nov,61.8
1997,04013,Nov,60.9
1998,04013,Nov,59.8
1999,04013,Nov,64.6
2000,04013,Nov,53.2
2001,04013,Nov,63.8
2002,04013,Nov,62.1
2003,04013,Nov,58.3
2004,04013,Nov,56.9
2005,04013,Nov,62.6
2006,04013,Nov,62.9
2007,04013,Nov,65.6
2008,04013,Nov,63.5
2009,04013,Nov,63.2
2010,04013,Nov,58.6
2011,04013,Nov,59.5
2012,04013,Nov,63.8
2013,04013,Nov,62.1
2014,04013,Nov,61.8
2015,04013,Nov,58
2016,04013,Nov,63.6
2017,04013,Nov,67.4
2018,04013,Nov,59.7
2019,04013,Nov,62.2
2020,04013,Nov,63.9
2021,04013,Nov,66.2
2022,04013,Nov,55.5
2023,04013,Nov,-99.9
1895,04015,Nov,48.4
1896,04015,Nov,48.5
1897,04015,Nov,51.5
1898,04015,Nov,50.1
1899,04015,Nov,52.6
1900,04015,Nov,53.3
1901,04015,Nov,55.8
1902,04015,Nov,51.3
1903,04015,Nov,54.3
1904,04015,Nov,53.3
1905,04015,Nov,49.7
1906,04015,Nov,47.9
1907,04015,Nov,51.5
1908,04015,Nov,51.3
1909,04015,Nov,49.7
1910,04015,Nov,53.5
1911,04015,Nov,48.4
1912,04015,Nov,50.2
1913,04015,Nov,51.7
1914,04015,Nov,55
1915,04015,Nov,51.3
1916,04015,Nov,48.5
1917,04015,Nov,54.3
1918,04015,Nov,48.5
1919,04015,Nov,48.5
1920,04015,Nov,49.6
1921,04015,Nov,53.5
1922,04015,Nov,47.5
1923,04015,Nov,51.4
1924,04015,Nov,51.6
1925,04015,Nov,50
1926,04015,Nov,53.4
1927,04015,Nov,53.2
1928,04015,Nov,50.5
1929,04015,Nov,50.3
1930,04015,Nov,49.4
1931,04015,Nov,47
1932,04015,Nov,53.6
1933,04015,Nov,53.3
1934,04015,Nov,53.2
1935,04015,Nov,48.7
1936,04015,Nov,51.7
1937,04015,Nov,53.6
1938,04015,Nov,46.3
1939,04015,Nov,53.8
1940,04015,Nov,48.5
1941,04015,Nov,51.1
1942,04015,Nov,53.2
1943,04015,Nov,51.7
1944,04015,Nov,48.2
1945,04015,Nov,49.8
1946,04015,Nov,46.9
1947,04015,Nov,45.5
1948,04015,Nov,46.8
1949,04015,Nov,56.7
1950,04015,Nov,54.6
1951,04015,Nov,48.7
1952,04015,Nov,46.8
1953,04015,Nov,53.2
1954,04015,Nov,54.6
1955,04015,Nov,51.2
1956,04015,Nov,49.2
1957,04015,Nov,46.3
1958,04015,Nov,50.9
1959,04015,Nov,51.6
1960,04015,Nov,51.5
1961,04015,Nov,48.3
1962,04015,Nov,55.1
1963,04015,Nov,52.4
1964,04015,Nov,47.5
1965,04015,Nov,53.6
1966,04015,Nov,52.6
1967,04015,Nov,54.8
1968,04015,Nov,51.8
1969,04015,Nov,52
1970,04015,Nov,52.6
1971,04015,Nov,49.4
1972,04015,Nov,46.7
1973,04015,Nov,50.2
1974,04015,Nov,51.2
1975,04015,Nov,50.1
1976,04015,Nov,53.1
1977,04015,Nov,53.6
1978,04015,Nov,49.9
1979,04015,Nov,48.7
1980,04015,Nov,53.1
1981,04015,Nov,54.7
1982,04015,Nov,48.8
1983,04015,Nov,51.2
1984,04015,Nov,49.9
1985,04015,Nov,48
1986,04015,Nov,52.2
1987,04015,Nov,50.2
1988,04015,Nov,51.9
1989,04015,Nov,54
1990,04015,Nov,51.8
1991,04015,Nov,51.4
1992,04015,Nov,48.1
1993,04015,Nov,48.2
1994,04015,Nov,44.9
1995,04015,Nov,57.8
1996,04015,Nov,52.7
1997,04015,Nov,52.6
1998,04015,Nov,51.3
1999,04015,Nov,57
2000,04015,Nov,46
2001,04015,Nov,54.1
2002,04015,Nov,53.2
2003,04015,Nov,48.5
2004,04015,Nov,48.1
2005,04015,Nov,54.4
2006,04015,Nov,54.5
2007,04015,Nov,57.1
2008,04015,Nov,55.6
2009,04015,Nov,54.7
2010,04015,Nov,49.9
2011,04015,Nov,50.7
2012,04015,Nov,55.7
2013,04015,Nov,52.8
2014,04015,Nov,54
2015,04015,Nov,48.6
2016,04015,Nov,55.2
2017,04015,Nov,58.6
2018,04015,Nov,52.2
2019,04015,Nov,54
2020,04015,Nov,54.1
2021,04015,Nov,58.6
2022,04015,Nov,47
2023,04015,Nov,-99.9
1895,04017,Nov,34.4
1896,04017,Nov,39.7
1897,04017,Nov,41.4
1898,04017,Nov,39.4
1899,04017,Nov,42.5
1900,04017,Nov,41
1901,04017,Nov,44.1
1902,04017,Nov,41.8
1903,04017,Nov,43.2
1904,04017,Nov,39.8
1905,04017,Nov,40
1906,04017,Nov,40.8
1907,04017,Nov,39.6
1908,04017,Nov,40.2
1909,04017,Nov,41.1
1910,04017,Nov,43.5
1911,04017,Nov,38.2
1912,04017,Nov,39.5
1913,04017,Nov,43.8
1914,04017,Nov,42.2
1915,04017,Nov,40.1
1916,04017,Nov,38.3
1917,04017,Nov,42.6
1918,04017,Nov,36.9
1919,04017,Nov,38.4
1920,04017,Nov,39.8
1921,04017,Nov,42.3
1922,04017,Nov,37.4
1923,04017,Nov,40.8
1924,04017,Nov,40.7
1925,04017,Nov,38.8
1926,04017,Nov,43
1927,04017,Nov,44.1
1928,04017,Nov,39.1
1929,04017,Nov,36.3
1930,04017,Nov,37.6
1931,04017,Nov,36.2
1932,04017,Nov,41.2
1933,04017,Nov,41.7
1934,04017,Nov,41.7
1935,04017,Nov,38.3
1936,04017,Nov,39.1
1937,04017,Nov,42.5
1938,04017,Nov,34.1
1939,04017,Nov,42.3
1940,04017,Nov,38.2
1941,04017,Nov,40.1
1942,04017,Nov,44.1
1943,04017,Nov,40.4
1944,04017,Nov,38.6
1945,04017,Nov,39
1946,04017,Nov,37.9
1947,04017,Nov,35.7
1948,04017,Nov,35.3
1949,04017,Nov,44.3
1950,04017,Nov,43.1
1951,04017,Nov,37.7
1952,04017,Nov,33.9
1953,04017,Nov,41.5
1954,04017,Nov,43.4
1955,04017,Nov,40.1
1956,04017,Nov,34.2
1957,04017,Nov,36
1958,04017,Nov,39.2
1959,04017,Nov,39.2
1960,04017,Nov,41.7
1961,04017,Nov,38.5
1962,04017,Nov,43.9
1963,04017,Nov,41.6
1964,04017,Nov,36.9
1965,04017,Nov,44.1
1966,04017,Nov,43.8
1967,04017,Nov,43.8
1968,04017,Nov,39.3
1969,04017,Nov,38.8
1970,04017,Nov,41.2
1971,04017,Nov,38.8
1972,04017,Nov,36.1
1973,04017,Nov,41.2
1974,04017,Nov,39.9
1975,04017,Nov,38.5
1976,04017,Nov,39.7
1977,04017,Nov,42.7
1978,04017,Nov,41.2
1979,04017,Nov,35.8
1980,04017,Nov,41.2
1981,04017,Nov,43.5
1982,04017,Nov,39.6
1983,04017,Nov,41.1
1984,04017,Nov,41
1985,04017,Nov,39.1
1986,04017,Nov,41.1
1987,04017,Nov,38.7
1988,04017,Nov,41.2
1989,04017,Nov,41.2
1990,04017,Nov,40.3
1991,04017,Nov,39.7
1992,04017,Nov,35.9
1993,04017,Nov,37.6
1994,04017,Nov,37.1
1995,04017,Nov,45.6
1996,04017,Nov,41.3
1997,04017,Nov,42.2
1998,04017,Nov,42.1
1999,04017,Nov,45.8
2000,04017,Nov,34.5
2001,04017,Nov,43.7
2002,04017,Nov,41
2003,04017,Nov,40.3
2004,04017,Nov,39.3
2005,04017,Nov,43.1
2006,04017,Nov,43.4
2007,04017,Nov,46.2
2008,04017,Nov,43.7
2009,04017,Nov,43.1
2010,04017,Nov,38.6
2011,04017,Nov,40.2
2012,04017,Nov,44.4
2013,04017,Nov,41.9
2014,04017,Nov,42.4
2015,04017,Nov,39.4
2016,04017,Nov,43.8
2017,04017,Nov,48.8
2018,04017,Nov,39.1
2019,04017,Nov,42.8
2020,04017,Nov,44.5
2021,04017,Nov,46
2022,04017,Nov,36.7
2023,04017,Nov,-99.9
1895,04019,Nov,55.9
1896,04019,Nov,56.7
1897,04019,Nov,58.1
1898,04019,Nov,55.1
1899,04019,Nov,58.2
1900,04019,Nov,60
1901,04019,Nov,60.3
1902,04019,Nov,55.8
1903,04019,Nov,59.3
1904,04019,Nov,57
1905,04019,Nov,57
1906,04019,Nov,56.7
1907,04019,Nov,56.5
1908,04019,Nov,60
1909,04019,Nov,57.9
1910,04019,Nov,58.2
1911,04019,Nov,53.9
1912,04019,Nov,57.1
1913,04019,Nov,59
1914,04019,Nov,61.6
1915,04019,Nov,56.9
1916,04019,Nov,55.8
1917,04019,Nov,60.3
1918,04019,Nov,54.9
1919,04019,Nov,55
1920,04019,Nov,55.8
1921,04019,Nov,58.7
1922,04019,Nov,52.3
1923,04019,Nov,55.7
1924,04019,Nov,58.3
1925,04019,Nov,54.8
1926,04019,Nov,59.1
1927,04019,Nov,60.6
1928,04019,Nov,56.2
1929,04019,Nov,54.1
1930,04019,Nov,56.3
1931,04019,Nov,53.6
1932,04019,Nov,60
1933,04019,Nov,59
1934,04019,Nov,57.4
1935,04019,Nov,54.3
1936,04019,Nov,57.6
1937,04019,Nov,59.2
1938,04019,Nov,53.4
1939,04019,Nov,60.2
1940,04019,Nov,55.4
1941,04019,Nov,59
1942,04019,Nov,60.2
1943,04019,Nov,58.5
1944,04019,Nov,53.9
1945,04019,Nov,56.6
1946,04019,Nov,53.2
1947,04019,Nov,52.5
1948,04019,Nov,52.3
1949,04019,Nov,62.7
1950,04019,Nov,62.1
1951,04019,Nov,56.7
1952,04019,Nov,54
1953,04019,Nov,60.2
1954,04019,Nov,60.8
1955,04019,Nov,56.9
1956,04019,Nov,55.9
1957,04019,Nov,52.8
1958,04019,Nov,57.2
1959,04019,Nov,57.8
1960,04019,Nov,58.9
1961,04019,Nov,53.6
1962,04019,Nov,60.7
1963,04019,Nov,57.3
1964,04019,Nov,52.9
1965,04019,Nov,61.4
1966,04019,Nov,59.3
1967,04019,Nov,61.4
1968,04019,Nov,56.4
1969,04019,Nov,57.3
1970,04019,Nov,58.8
1971,04019,Nov,55.6
1972,04019,Nov,52
1973,04019,Nov,57.3
1974,04019,Nov,56.7
1975,04019,Nov,57.7
1976,04019,Nov,57.5
1977,04019,Nov,60
1978,04019,Nov,56.1
1979,04019,Nov,54.9
1980,04019,Nov,59
1981,04019,Nov,61.1
1982,04019,Nov,56.4
1983,04019,Nov,55.8
1984,04019,Nov,56
1985,04019,Nov,55.5
1986,04019,Nov,58.2
1987,04019,Nov,56.5
1988,04019,Nov,57.9
1989,04019,Nov,59
1990,04019,Nov,59
1991,04019,Nov,57
1992,04019,Nov,53.8
1993,04019,Nov,56.1
1994,04019,Nov,54.1
1995,04019,Nov,62.1
1996,04019,Nov,59.5
1997,04019,Nov,59
1998,04019,Nov,58.8
1999,04019,Nov,63.9
2000,04019,Nov,51.3
2001,04019,Nov,61.9
2002,04019,Nov,60.1
2003,04019,Nov,57.3
2004,04019,Nov,54.6
2005,04019,Nov,61.6
2006,04019,Nov,61.9
2007,04019,Nov,64
2008,04019,Nov,61.4
2009,04019,Nov,61.8
2010,04019,Nov,56.9
2011,04019,Nov,57
2012,04019,Nov,62.4
2013,04019,Nov,60.2
2014,04019,Nov,60
2015,04019,Nov,57
2016,04019,Nov,61.1
2017,04019,Nov,66.3
2018,04019,Nov,57.6
2019,04019,Nov,61.2
2020,04019,Nov,62.7
2021,04019,Nov,64.2
2022,04019,Nov,54.4
2023,04019,Nov,-99.9
1895,04021,Nov,55.6
1896,04021,Nov,57.1
1897,04021,Nov,58.8
1898,04021,Nov,55.7
1899,04021,Nov,58.2
1900,04021,Nov,59.2
1901,04021,Nov,60.3
1902,04021,Nov,55.8
1903,04021,Nov,59
1904,04021,Nov,56.7
1905,04021,Nov,56.9
1906,04021,Nov,56.9
1907,04021,Nov,57.8
1908,04021,Nov,59
1909,04021,Nov,57.8
1910,04021,Nov,58.2
1911,04021,Nov,54.8
1912,04021,Nov,57.5
1913,04021,Nov,60
1914,04021,Nov,62.2
1915,04021,Nov,57
1916,04021,Nov,56
1917,04021,Nov,60.5
1918,04021,Nov,55.5
1919,04021,Nov,56
1920,04021,Nov,56.6
1921,04021,Nov,59.1
1922,04021,Nov,52.5
1923,04021,Nov,56.2
1924,04021,Nov,59
1925,04021,Nov,55.4
1926,04021,Nov,58.3
1927,04021,Nov,61.2
1928,04021,Nov,56.7
1929,04021,Nov,53.9
1930,04021,Nov,57.3
1931,04021,Nov,54.2
1932,04021,Nov,59.1
1933,04021,Nov,58.9
1934,04021,Nov,57.4
1935,04021,Nov,53.6
1936,04021,Nov,58.4
1937,04021,Nov,58.5
1938,04021,Nov,53
1939,04021,Nov,61.5
1940,04021,Nov,55.6
1941,04021,Nov,58.3
1942,04021,Nov,60.4
1943,04021,Nov,58.4
1944,04021,Nov,54.4
1945,04021,Nov,56.3
1946,04021,Nov,52.8
1947,04021,Nov,52.9
1948,04021,Nov,52.6
1949,04021,Nov,62.5
1950,04021,Nov,61.4
1951,04021,Nov,56.8
1952,04021,Nov,54.7
1953,04021,Nov,59.8
1954,04021,Nov,61.3
1955,04021,Nov,57.8
1956,04021,Nov,55
1957,04021,Nov,53
1958,04021,Nov,57.7
1959,04021,Nov,58.3
1960,04021,Nov,58.8
1961,04021,Nov,54.5
1962,04021,Nov,61.4
1963,04021,Nov,58.5
1964,04021,Nov,54
1965,04021,Nov,61.3
1966,04021,Nov,60
1967,04021,Nov,61.9
1968,04021,Nov,57.1
1969,04021,Nov,58.6
1970,04021,Nov,58.7
1971,04021,Nov,56.1
1972,04021,Nov,52.7
1973,04021,Nov,57.6
1974,04021,Nov,57.2
1975,04021,Nov,57.7
1976,04021,Nov,58.4
1977,04021,Nov,60
1978,04021,Nov,57.7
1979,04021,Nov,55.1
1980,04021,Nov,59.2
1981,04021,Nov,60.8
1982,04021,Nov,57.1
1983,04021,Nov,57
1984,04021,Nov,57.1
1985,04021,Nov,55.8
1986,04021,Nov,58.2
1987,04021,Nov,57
1988,04021,Nov,58.2
1989,04021,Nov,59.8
1990,04021,Nov,60
1991,04021,Nov,57.1
1992,04021,Nov,54.4
1993,04021,Nov,56.1
1994,04021,Nov,54.5
1995,04021,Nov,62.8
1996,04021,Nov,60
1997,04021,Nov,59.6
1998,04021,Nov,59.2
1999,04021,Nov,64
2000,04021,Nov,51.3
2001,04021,Nov,62.1
2002,04021,Nov,60.6
2003,04021,Nov,57.2
2004,04021,Nov,55.4
2005,04021,Nov,61.4
2006,04021,Nov,61.6
2007,04021,Nov,64.1
2008,04021,Nov,61.5
2009,04021,Nov,62.2
2010,04021,Nov,57.6
2011,04021,Nov,57.9
2012,04021,Nov,62.7
2013,04021,Nov,60.7
2014,04021,Nov,60.2
2015,04021,Nov,56.4
2016,04021,Nov,62.1
2017,04021,Nov,66.2
2018,04021,Nov,58
2019,04021,Nov,61.3
2020,04021,Nov,62.6
2021,04021,Nov,64.7
2022,04021,Nov,55
2023,04021,Nov,-99.9
1895,04023,Nov,50
1896,04023,Nov,50.8
1897,04023,Nov,53.1
1898,04023,Nov,49.6
1899,04023,Nov,52.7
1900,04023,Nov,55.4
1901,04023,Nov,54.4
1902,04023,Nov,52.3
1903,04023,Nov,55.7
1904,04023,Nov,53.4
1905,04023,Nov,51.8
1906,04023,Nov,52.5
1907,04023,Nov,47.9
1908,04023,Nov,52.9
1909,04023,Nov,52.2
1910,04023,Nov,53.6
1911,04023,Nov,48.4
1912,04023,Nov,50.5
1913,04023,Nov,53.2
1914,04023,Nov,54.5
1915,04023,Nov,51.5
1916,04023,Nov,50
1917,04023,Nov,53.8
1918,04023,Nov,48.6
1919,04023,Nov,49.4
1920,04023,Nov,50.3
1921,04023,Nov,52.7
1922,04023,Nov,47.3
1923,04023,Nov,49
1924,04023,Nov,53.1
1925,04023,Nov,49.3
1926,04023,Nov,53.8
1927,04023,Nov,55.8
1928,04023,Nov,48.6
1929,04023,Nov,48.2
1930,04023,Nov,49.1
1931,04023,Nov,48.4
1932,04023,Nov,53.9
1933,04023,Nov,53.2
1934,04023,Nov,52.3
1935,04023,Nov,50.8
1936,04023,Nov,51.3
1937,04023,Nov,53.7
1938,04023,Nov,48.9
1939,04023,Nov,52.5
1940,04023,Nov,49.1
1941,04023,Nov,52.7
1942,04023,Nov,55.1
1943,04023,Nov,52.8
1944,04023,Nov,49.1
1945,04023,Nov,52.1
1946,04023,Nov,47.8
1947,04023,Nov,47.3
1948,04023,Nov,46
1949,04023,Nov,55.9
1950,04023,Nov,56.1
1951,04023,Nov,51.5
1952,04023,Nov,49
1953,04023,Nov,53.8
1954,04023,Nov,54.4
1955,04023,Nov,51.7
1956,04023,Nov,49.2
1957,04023,Nov,47.3
1958,04023,Nov,51.4
1959,04023,Nov,51.7
1960,04023,Nov,53.1
1961,04023,Nov,48.7
1962,04023,Nov,54.8
1963,04023,Nov,52.1
1964,04023,Nov,48.4
1965,04023,Nov,55.5
1966,04023,Nov,54.5
1967,04023,Nov,55
1968,04023,Nov,50.8
1969,04023,Nov,51.4
1970,04023,Nov,53.2
1971,04023,Nov,50.2
1972,04023,Nov,46.6
1973,04023,Nov,52.3
1974,04023,Nov,51
1975,04023,Nov,51.7
1976,04023,Nov,50.9
1977,04023,Nov,53.6
1978,04023,Nov,51.2
1979,04023,Nov,48.6
1980,04023,Nov,51.8
1981,04023,Nov,54.6
1982,04023,Nov,51.2
1983,04023,Nov,50.3
1984,04023,Nov,50.9
1985,04023,Nov,50.9
1986,04023,Nov,52.7
1987,04023,Nov,50.6
1988,04023,Nov,51.9
1989,04023,Nov,53
1990,04023,Nov,53.1
1991,04023,Nov,51.2
1992,04023,Nov,48
1993,04023,Nov,50.7
1994,04023,Nov,49.7
1995,04023,Nov,56
1996,04023,Nov,53.7
1997,04023,Nov,53.6
1998,04023,Nov,54.1
1999,04023,Nov,57.8
2000,04023,Nov,46.1
2001,04023,Nov,55.1
2002,04023,Nov,54
2003,04023,Nov,52.5
2004,04023,Nov,48.7
2005,04023,Nov,55.1
2006,04023,Nov,55.6
2007,04023,Nov,57.6
2008,04023,Nov,54.9
2009,04023,Nov,55.6
2010,04023,Nov,50.5
2011,04023,Nov,51.5
2012,04023,Nov,56.8
2013,04023,Nov,54.4
2014,04023,Nov,52.6
2015,04023,Nov,51.2
2016,04023,Nov,54.8
2017,04023,Nov,60.6
2018,04023,Nov,51.3
2019,04023,Nov,54.6
2020,04023,Nov,56.8
2021,04023,Nov,56.9
2022,04023,Nov,48
2023,04023,Nov,-99.9
1895,04025,Nov,45.9
1896,04025,Nov,48.3
1897,04025,Nov,50.2
1898,04025,Nov,48.8
1899,04025,Nov,50.4
1900,04025,Nov,50.5
1901,04025,Nov,52.3
1902,04025,Nov,45.8
1903,04025,Nov,52.5
1904,04025,Nov,51.9
1905,04025,Nov,48
1906,04025,Nov,44.8
1907,04025,Nov,48.5
1908,04025,Nov,49
1909,04025,Nov,50.3
1910,04025,Nov,51.9
1911,04025,Nov,47
1912,04025,Nov,49.6
1913,04025,Nov,50.8
1914,04025,Nov,53.3
1915,04025,Nov,48.6
1916,04025,Nov,46.7
1917,04025,Nov,52.8
1918,04025,Nov,46
1919,04025,Nov,46.6
1920,04025,Nov,47.6
1921,04025,Nov,50.9
1922,04025,Nov,44.1
1923,04025,Nov,48.8
1924,04025,Nov,50.5
1925,04025,Nov,47.5
1926,04025,Nov,51.1
1927,04025,Nov,52
1928,04025,Nov,48.4
1929,04025,Nov,46.7
1930,04025,Nov,47.5
1931,04025,Nov,44.6
1932,04025,Nov,52.4
1933,04025,Nov,52
1934,04025,Nov,50.2
1935,04025,Nov,46.7
1936,04025,Nov,49.4
1937,04025,Nov,51.4
1938,04025,Nov,44.6
1939,04025,Nov,51.2
1940,04025,Nov,46.6
1941,04025,Nov,50.2
1942,04025,Nov,52
1943,04025,Nov,49.9
1944,04025,Nov,45.8
1945,04025,Nov,48.2
1946,04025,Nov,45
1947,04025,Nov,43.5
1948,04025,Nov,44.9
1949,04025,Nov,55.2
1950,04025,Nov,53.2
1951,04025,Nov,47.2
1952,04025,Nov,44.7
1953,04025,Nov,51.2
1954,04025,Nov,53.1
1955,04025,Nov,49.6
1956,04025,Nov,47.6
1957,04025,Nov,44.8
1958,04025,Nov,48.9
1959,04025,Nov,50
1960,04025,Nov,49.5
1961,04025,Nov,46.4
1962,04025,Nov,53
1963,04025,Nov,50
1964,04025,Nov,45
1965,04025,Nov,52
1966,04025,Nov,50.9
1967,04025,Nov,52.8
1968,04025,Nov,49.6
1969,04025,Nov,49.2
1970,04025,Nov,50.3
1971,04025,Nov,47.4
1972,04025,Nov,44.6
1973,04025,Nov,48.2
1974,04025,Nov,48.7
1975,04025,Nov,48.6
1976,04025,Nov,50.7
1977,04025,Nov,52
1978,04025,Nov,48.8
1979,04025,Nov,46.3
1980,04025,Nov,51
1981,04025,Nov,51.8
1982,04025,Nov,48
1983,04025,Nov,48.4
1984,04025,Nov,47.9
1985,04025,Nov,46.7
1986,04025,Nov,49.8
1987,04025,Nov,47.7
1988,04025,Nov,49.7
1989,04025,Nov,51.7
1990,04025,Nov,50.3
1991,04025,Nov,49
1992,04025,Nov,45.9
1993,04025,Nov,46.8
1994,04025,Nov,44.2
1995,04025,Nov,55.6
1996,04025,Nov,50.7
1997,04025,Nov,50.4
1998,04025,Nov,50
1999,04025,Nov,55.2
2000,04025,Nov,43.6
2001,04025,Nov,52.4
2002,04025,Nov,51.4
2003,04025,Nov,47.9
2004,04025,Nov,46.4
2005,04025,Nov,52.7
2006,04025,Nov,52.8
2007,04025,Nov,55.7
2008,04025,Nov,53.7
2009,04025,Nov,53.1
2010,04025,Nov,48.1
2011,04025,Nov,48.9
2012,04025,Nov,53.6
2013,04025,Nov,50.8
2014,04025,Nov,51.3
2015,04025,Nov,47.2
2016,04025,Nov,52.7
2017,04025,Nov,56.8
2018,04025,Nov,49.5
2019,04025,Nov,52
2020,04025,Nov,53.4
2021,04025,Nov,55.9
2022,04025,Nov,45.7
2023,04025,Nov,-99.9
1895,04027,Nov,60
1896,04027,Nov,60.9
1897,04027,Nov,60.8
1898,04027,Nov,59
1899,04027,Nov,61.8
1900,04027,Nov,63.7
1901,04027,Nov,63.7
1902,04027,Nov,60.8
1903,04027,Nov,62.7
1904,04027,Nov,61.8
1905,04027,Nov,60.8
1906,04027,Nov,58.2
1907,04027,Nov,61.6
1908,04027,Nov,64.4
1909,04027,Nov,59.9
1910,04027,Nov,62
1911,04027,Nov,58.8
1912,04027,Nov,59.9
1913,04027,Nov,62.8
1914,04027,Nov,65.2
1915,04027,Nov,60
1916,04027,Nov,57.4
1917,04027,Nov,62.6
1918,04027,Nov,58.5
1919,04027,Nov,57.4
1920,04027,Nov,58.8
1921,04027,Nov,61.3
1922,04027,Nov,55.7
1923,04027,Nov,60.2
1924,04027,Nov,60.2
1925,04027,Nov,57.4
1926,04027,Nov,62.2
1927,04027,Nov,62.6
1928,04027,Nov,60.2
1929,04027,Nov,57.7
1930,04027,Nov,60.7
1931,04027,Nov,57
1932,04027,Nov,62
1933,04027,Nov,61.9
1934,04027,Nov,60.9
1935,04027,Nov,55.7
1936,04027,Nov,60.3
1937,04027,Nov,61.8
1938,04027,Nov,54.6
1939,04027,Nov,62.7
1940,04027,Nov,57.6
1941,04027,Nov,60.6
1942,04027,Nov,61.6
1943,04027,Nov,59.4
1944,04027,Nov,58.3
1945,04027,Nov,58.8
1946,04027,Nov,56
1947,04027,Nov,56.2
1948,04027,Nov,56
1949,04027,Nov,65.5
1950,04027,Nov,65.1
1951,04027,Nov,59.8
1952,04027,Nov,57.7
1953,04027,Nov,63.3
1954,04027,Nov,64.6
1955,04027,Nov,60.9
1956,04027,Nov,59.9
1957,04027,Nov,57.4
1958,04027,Nov,61.2
1959,04027,Nov,63.1
1960,04027,Nov,61.2
1961,04027,Nov,57.9
1962,04027,Nov,64.8
1963,04027,Nov,61.7
1964,04027,Nov,57
1965,04027,Nov,63.8
1966,04027,Nov,62.9
1967,04027,Nov,65.2
1968,04027,Nov,61.6
1969,04027,Nov,62.1
1970,04027,Nov,61.9
1971,04027,Nov,59.5
1972,04027,Nov,57.4
1973,04027,Nov,60.4
1974,04027,Nov,61.5
1975,04027,Nov,60.6
1976,04027,Nov,63
1977,04027,Nov,63.8
1978,04027,Nov,60.6
1979,04027,Nov,58.8
1980,04027,Nov,62.6
1981,04027,Nov,63.8
1982,04027,Nov,59.7
1983,04027,Nov,62
1984,04027,Nov,59.9
1985,04027,Nov,59.7
1986,04027,Nov,62.6
1987,04027,Nov,61.3
1988,04027,Nov,62.2
1989,04027,Nov,63.4
1990,04027,Nov,62.7
1991,04027,Nov,62.5
1992,04027,Nov,58.8
1993,04027,Nov,59.4
1994,04027,Nov,56.6
1995,04027,Nov,67.2
1996,04027,Nov,63.3
1997,04027,Nov,62.8
1998,04027,Nov,61.3
1999,04027,Nov,65.7
2000,04027,Nov,55.8
2001,04027,Nov,66
2002,04027,Nov,64.4
2003,04027,Nov,59.5
2004,04027,Nov,58.7
2005,04027,Nov,64.4
2006,04027,Nov,64.9
2007,04027,Nov,66.2
2008,04027,Nov,65.6
2009,04027,Nov,64.2
2010,04027,Nov,61
2011,04027,Nov,60.8
2012,04027,Nov,65.3
2013,04027,Nov,63.4
2014,04027,Nov,64.3
2015,04027,Nov,60.5
2016,04027,Nov,65.5
